COMMENT,,Local:14:I,"Rack00 Slot 14 DISCRETE  INPUTS $N0-15",,"Local:14:I.DATA"
COMMENT,,Local:14:I,"FT_1701$NSMITH METER TO 6D LACT METER PULSES",,"Local:14:I.DATA.0"
COMMENT,,Local:14:I,"ZSO-702A$NV700 LP POOL  GAS BYPASS CTRL VALVE OPEN 0=NORMAL",,"Local:14:I.DATA.1"
COMMENT,,Local:14:I,"ZSC-702A$NV700 LP POOL  GAS BYPASS CTRL VALVE CLOSED 1=NORMAL",,"Local:14:I.DATA.2"
COMMENT,,Local:14:I,"PSHH-701A$NV700 PL POOL HIGH HIGH VESSEL PRESSURE SWITCH",,"Local:14:I.DATA.3"
COMMENT,,Local:14:I,"RACK00_SLOT14_TABLE[4] DISCRETE INPUT",,"Local:14:I.DATA.4"
COMMENT,,Local:14:I,"RACK00_SLOT14_TABLE[5] DISCRETE INPUT",,"Local:14:I.DATA.5"
COMMENT,,Local:14:I,"RACK00_SLOT14_TABLE[6] DISCRETE INPUT",,"Local:14:I.DATA.6"
COMMENT,,Local:14:I,"RACK00_SLOT14_TABLE[7] DISCRETE INPUT",,"Local:14:I.DATA.7"
COMMENT,,Local:14:I,"LSH_801$NV800 FLASH VESSEL OIL LEVEL SWITCH HIGH",,"Local:14:I.DATA.8"
COMMENT,,Local:14:I,"LSL-801$NV800 FLASH VESSEL OIL LEVEL SWITCH LOW$N1= NORMAL",,"Local:14:I.DATA.9"
COMMENT,,Local:14:I,"ZSO_802A V800 FLASH V BYPASS CTRL VALVE OPEN$N0=NORMAL$N1=OPEN$N",,"Local:14:I.DATA.10"
COMMENT,,Local:14:I,"ZSC_802C V800 FLASH V BYPASS CTRL VALVE CLOSED$N1=CLOSED =NORMAL$N0=OPEN",,"Local:14:I.DATA.11"
COMMENT,,Local:14:I,"PSHH_802$NV800 HIGH HIGH VESSEL PRESSURE SWITCH 1=NORMAL$N0=HIGH PRESSURE",,"Local:14:I.DATA.12"
COMMENT,,Local:14:I,"ESD_PB$NSITE ESD PUSH BUTTON STATUS 1=NORMAL",,"Local:14:I.DATA.13"
COMMENT,,Local:14:I,"UPS_22$NUPS ALARM 1= NORMAL",,"Local:14:I.DATA.14"
COMMENT,,Local:14:I,"RACK00_SLOT14_TABLE[15] DISCRETE INPUT",,"Local:14:I.DATA.15"
TAG,,Local:15:C,"","AB:1756_DI:C:0","",""
TAG,,Local:15:I,"","AB:1756_DI:I:0","",""
COMMENT,,Local:15:I,"P1 WATER PUMP IN AUTO POSITION$N1= AUTO",,"Local:15:I.DATA.0"
COMMENT,,Local:15:I,"P1 WATER PUMP VFD RUN STATUS 1=RUNNING",,"Local:15:I.DATA.1"
COMMENT,,Local:15:I,"P1 VFD FAULT 1= NORMAL",,"Local:15:I.DATA.2"
COMMENT,,Local:15:I,"P2 WATER PUMP IN AUTO POSITION 1 = AUTO",,"Local:15:I.DATA.3"
COMMENT,,Local:15:I,"XS_P2$NP2 WATER PUMP VFD RUN STATUS 1=RUNNING",,"Local:15:I.DATA.4"
COMMENT,,Local:15:I,"P-2 VFD_FAULT$NP2 VFD FAULT 1= NORMAL",,"Local:15:I.DATA.5"
COMMENT,,Local:15:I,"P4 OIL PUMP IN AUTO POSITION 1=AUTO",,"Local:15:I.DATA.6"
COMMENT,,Local:15:I,"XS_P4$NP4 OIL PUMP VFD RUN STATUS 1=RUNNING",,"Local:15:I.DATA.7"
COMMENT,,Local:15:I,"VFD_FAULT_P4$NP4 VFD FAULT 1= NORMAL",,"Local:15:I.DATA.8"
COMMENT,,Local:15:I,"P5 OIL PUMP IN AUTO POSITION 1=AUTO",,"Local:15:I.DATA.9"
COMMENT,,Local:15:I,"P5 OIL PUMP VFD RUN STATUS 1=RUNNING",,"Local:15:I.DATA.10"
COMMENT,,Local:15:I,"VFD_FAULT_P5$NP5 VFD FAULT 1= NORMAL",,"Local:15:I.DATA.11"
COMMENT,,Local:15:I,"P6 OIL SKIM PUMP IN AUTO POSITION 1=AUTO",,"Local:15:I.DATA.12"
COMMENT,,Local:15:I,"P6 OIL SKIM PUMP RUN STATUS 1=RUNNING",,"Local:15:I.DATA.13"
COMMENT,,Local:15:I,"RACK00_SLOT15_TABLE[14] DISCRETE INPUT",,"Local:15:I.DATA.14"
COMMENT,,Local:15:I,"RACK00_SLOT15_TABLE[15] DISCRETE INPUT",,"Local:15:I.DATA.15"
TAG,,Local:16:C,"","AB:1756_DO:C:0","",""
TAG,,Local:16:I,"","AB:1756_DO:I:0","",""
TAG,,Local:16:O,"","AB:1756_DO:O:0","",""
COMMENT,,Local:16:O,"SITE ALARM BEACON $N1= NORMAL $N0=ALARM",,"Local:16:O.DATA.0"
COMMENT,,Local:16:O,"P-1 WATER PUMP RUN OUTPUT TO CR-1  1= RUN PMP",,"Local:16:O.DATA.1"
COMMENT,,Local:16:O,"P-2 WATER PUMP RUN OUTPUT TO CR-2 1=RUN PMP",,"Local:16:O.DATA.2"
COMMENT,,Local:16:O,"P-4 OIL PUMP RUN OUTPUT TO CR-3 1= RUN PMP",,"Local:16:O.DATA.3"
COMMENT,,Local:16:O,"P-5 OIL PUMP RUN OUTPUT TO CR-4 1= RUN PMP",,"Local:16:O.DATA.4"
COMMENT,,Local:16:O,"P-6 OIL SKIM PUMP RUN OUTPUT TO CR-5 1= RUN PMP",,"Local:16:O.DATA.5"
COMMENT,,Local:16:O,"V700 LP POOL GAS BYPASS TO STACK$NSOV 1= NORMAL",,"Local:16:O.DATA.6"
COMMENT,,Local:16:O,"V800 FLASH VESSEL GAS BYPASS TO STACK SOV COMMAND$N1= NORMAL$N0=OPEN",,"Local:16:O.DATA.7"
COMMENT,,Local:16:O,"RACK00_SLOT16_TABLE[8] DISCRETE OUTPUT",,"Local:16:O.DATA.8"
COMMENT,,Local:16:O,"RACK00_SLOT16_TABLE[9] DISCRETE OUTPUT",,"Local:16:O.DATA.9"
COMMENT,,Local:16:O,"RACK00_SLOT16_TABLE[10] DISCRETE OUTPUT",,"Local:16:O.DATA.10"
COMMENT,,Local:16:O,"RACK00_SLOT16_TABLE[11] DISCRETE OUTPUT",,"Local:16:O.DATA.11"
COMMENT,,Local:16:O,"RACK00_SLOT16_TABLE[12] DISCRETE OUTPUT",,"Local:16:O.DATA.12"
COMMENT,,Local:16:O,"RACK00_SLOT16_TABLE[13] DISCRETE OUTPUT",,"Local:16:O.DATA.13"
COMMENT,,Local:16:O,"RACK00_SLOT16_TABLE[14] DISCRETE OUTPUT",,"Local:16:O.DATA.14"
COMMENT,,Local:16:O,"RACK00_SLOT16_TABLE[15] DISCRETE OUTPUT",,"Local:16:O.DATA.15"
TAG,,Local:3:C,"","AB:1756_MODULE:C:0","",""
TAG,,Local:3:I,"","AB:1756_MODULE_INT_500Bytes:I:0","",""
TAG,,Local:3:O,"","AB:1756_MODULE_INT_496Bytes:O:0","",""
TAG,,Local:4:C,"","AB:1756_IF16_Float_No_Alm:C:0","",""
TAG,,Local:4:I,"","AB:1756_IF16_Float_No_Alm:I:0","",""
COMMENT,,Local:4:I,"Spare",,"Local:4:I.CH0DATA"
COMMENT,,Local:4:I,"Spare",,"Local:4:I.CH1DATA"
COMMENT,,Local:4:I,"Spare",,"Local:4:I.CH2DATA"
COMMENT,,Local:4:I,"PT-200$NTESTER SEPERATOR 1 GAS HEADER PRESSURE",,"Local:4:I.CH3DATA"
COMMENT,,Local:4:I,"Spare",,"Local:4:I.CH4DATA"
COMMENT,,Local:4:I,"Spare",,"Local:4:I.CH5DATA"
COMMENT,,Local:4:I,"Spare",,"Local:4:I.CH6DATA"
COMMENT,,Local:4:I,"PT-301A$NTESTER SEPARATOR V301 GAS HEADER PRESSURE",,"Local:4:I.CH7DATA"
COMMENT,,Local:4:I,"PT-110$NLP POOL HEADER PRESSURE",,"Local:4:I.CH8DATA"
COMMENT,,Local:4:I,"PT-201$NTEST SEPARATOR V 201 INLET  HEADER PRESSURE",,"Local:4:I.CH9DATA"
COMMENT,,Local:4:I,"PT-301$NTEST SEPARATOR V301 HEADER INLET PRESSURE",,"Local:4:I.CH10DATA"
COMMENT,,Local:4:I,"PT-701$NP-4/5 SUCTION PRESSURE",,"Local:4:I.CH11DATA"
COMMENT,,Local:4:I,"AT_1701$NP4 / P5 OIL SHIPPING PUMPS BS&W",,"Local:4:I.CH12DATA"
COMMENT,,Local:4:I,"RACK00_SLOT04_TABLE[13] SPARE ANALOG INPUT",,"Local:4:I.CH13DATA"
COMMENT,,Local:4:I,"PT-1701$NP4 / P5 OIL SHIPPING PMPS DISC. PRESSURE",,"Local:4:I.CH14DATA"
COMMENT,,Local:4:I,"RACK00_SLOT04_TABLE[15] SPARE ANALOG INPUT",,"Local:4:I.CH15DATA"
TAG,,Local:5:C,"","AB:1756_IF16_Float_No_Alm:C:0","",""
TAG,,Local:5:I,"","AB:1756_IF16_Float_No_Alm:I:0","",""
COMMENT,,Local:5:I,"LXIT-100 T1 TANK WATER LEVEL SCALED 13$Q TO 190$Q",,"Local:5:I.CH0DATA"
COMMENT,,Local:5:I,"LT-101$NT1 OIL BUCKET WEIR BOX LEVEL SCALED 42$Q TO 190$Q",,"Local:5:I.CH1DATA"
COMMENT,,Local:5:I,"FT_101$NP1 P2 DISCH WATER FLOW RATE SCALED 0-50000 BPD",,"Local:5:I.CH2DATA"
COMMENT,,Local:5:I,"PIT_101$NP1 P2 DISCHARGE WATER PRESSURE SCALED 0-250 PSI",,"Local:5:I.CH3DATA"
COMMENT,,Local:5:I,"RACK00_SLOT05_TABLE[4] SPARE ANALOG INPUT",,"Local:5:I.CH4DATA"
COMMENT,,Local:5:I,"RACK00_SLOT05_TABLE[5] SPARE ANALOG INPUT",,"Local:5:I.CH5DATA"
COMMENT,,Local:5:I,"LIT_701$NV700 OIL WEIR BOX LEVEL SCALED 54$QTO 106$Q",,"Local:5:I.CH6DATA"
COMMENT,,Local:5:I,"FT101B P1 / P2 DISC RECYCLE TO T1 TANK",,"Local:5:I.CH7DATA"
COMMENT,,Local:5:I,"PIT_701$NV700 LP POOL VESSEL PRESSURE SCALED 0 TO 250 PSI",,"Local:5:I.CH8DATA"
COMMENT,,Local:5:I,"RACK00_SLOT05_TABLE[9] SPARE ANALOG INPUT",,"Local:5:I.CH9DATA"
COMMENT,,Local:5:I,"AT_701$NV700 LP POOL  BS&W TRANSMITTER SCALED 0-20%",,"Local:5:I.CH10DATA"
COMMENT,,Local:5:I,"LXIT_701$NV700 LP POOL INTERFACE LEVEL SCALED 0 TO 91$Q",,"Local:5:I.CH11DATA"
COMMENT,,Local:5:I,"LXIT-801$NV800 FLASH VESSEL INTERFACE LEVEL SCALED 0 TO 89$Q",,"Local:5:I.CH12DATA"
COMMENT,,Local:5:I,"LXIT_701 $NV700 LP POOL INTERFACE LEVEL DREXELBROOK$NSCALED 0-120$Q",,"Local:5:I.CH13DATA"
COMMENT,,Local:5:I,"LXIT_801 $NV800 FLASH VESSEL INTERFACE LEVEL SCALED 0-120$Q",,"Local:5:I.CH14DATA"
COMMENT,,Local:5:I,"RACK00_SLOT05_TABLE[15] SPARE ANALOG INPUT",,"Local:5:I.CH15DATA"
TAG,,Local:6:C,"","AB:1756_IF16_Float_No_Alm:C:0","",""
TAG,,Local:6:I,"","AB:1756_IF16_Float_No_Alm:I:0","",""
COMMENT,,Local:6:I,"LT-801$NV800 VESSEL OIL WEIR BOX LEVEL SCALED 54$Q to 106$Q",,"Local:6:I.CH0DATA"
COMMENT,,Local:6:I,"RACK00_SLOT06_TABLE[1] SPARE ANALOG INPUT",,"Local:6:I.CH1DATA"
COMMENT,,Local:6:I,"PT-802$NV800 FLASH VESSEL PRESSURE SCALED 0 TO 250 PSI",,"Local:6:I.CH2DATA"
COMMENT,,Local:6:I,"RACK00_SLOT06_TABLE[3] SPARE ANALOG INPUT",,"Local:6:I.CH3DATA"
COMMENT,,Local:6:I,"RACK00_SLOT06_TABLE[4] SPARE ANALOG INPUT",,"Local:6:I.CH4DATA"
COMMENT,,Local:6:I,"RACK00_SLOT06_TABLE[5] SPARE ANALOG INPUT",,"Local:6:I.CH5DATA"
COMMENT,,Local:6:I,"PT-001$NINSTRUMENT AIR PRESSURE SCALED 0 TO 200 PSI",,"Local:6:I.CH6DATA"
COMMENT,,Local:6:I,"SI_P1$NP1 WATER PUMP SPEED INDICATION SCALED 0-60 Hz",,"Local:6:I.CH7DATA"
COMMENT,,Local:6:I,"II_P1$NP1 WTR PMP CURRENT INDICATION SCALED 0-213 AMPs",,"Local:6:I.CH8DATA"
COMMENT,,Local:6:I,"SI_P2$NP2 WATER PUMP SPEED INDICATION SCALED 0-60 Hz",,"Local:6:I.CH9DATA"
COMMENT,,Local:6:I,"II_P2$NP2 WTR PMP CURRENT INDICATION SCALED 0-213 AMPs",,"Local:6:I.CH10DATA"
COMMENT,,Local:6:I,"SI_P4 $NOIL PUMP SPEED INDICATION SCALE 0-60 Hz",,"Local:6:I.CH11DATA"
COMMENT,,Local:6:I,"II_P4$N OIL PUMP CURRENT INDICATION SCALED 0 TO 3.2",,"Local:6:I.CH12DATA"
COMMENT,,Local:6:I,"SI_P5 $NOIL PUMP SPEED INDICATION SCALE 0-60 Hz",,"Local:6:I.CH13DATA"
COMMENT,,Local:6:I,"II_P5$N OIL PUMP CURRENT INDICATION SCALED 0 TO 3.2",,"Local:6:I.CH14DATA"
COMMENT,,Local:6:I,"RACK00_SLOT06_TABLE[15] SPARE ANALOG INPUT",,"Local:6:I.CH15DATA"
TAG,,Local:7:C,"","AB:1756_IF16_Float_No_Alm:C:0","",""
TAG,,Local:7:I,"","AB:1756_IF16_Float_No_Alm:I:0","",""
COMMENT,,Local:7:I,"V 700 LP POOL INTERFACE LEVEL SWITCH HIGH HIGH",,"Local:7:I.CH0DATA"
COMMENT,,Local:7:I,"LSLL_701$NV 700 LP POOL LEVEL SWITCH LOW LOW",,"Local:7:I.CH1DATA"
COMMENT,,Local:7:I,"LSHH_703$NV700 VESSELOIL WEIR BOX  LEVEL SWITCH HIGH HIGH",,"Local:7:I.CH2DATA"
COMMENT,,Local:7:I,"LSL_701$NV700 LP POOL VESSEL OIL WEIR BOX LEVEL SWITCH LOW",,"Local:7:I.CH3DATA"
COMMENT,,Local:7:I,"LXSHH_801$NV 800 FLASH VESSEL INTERFACE LEVEL SWITCH HIGH HIGH",,"Local:7:I.CH4DATA"
COMMENT,,Local:7:I,"LXSLL_801$NV 800 FLASH VESSEL  INTERFACE LEVEL SWITCH LOW LOW$NABOVE 12 M/A = LVL ABOVE SW$NBELOW 12 M/A LVL BELOW SW",,"Local:7:I.CH5DATA"
COMMENT,,Local:7:I,"LSH_801$NV800 FLASH VESSEL OIL WEIR BOX HIGH LEVEL SWITCH",,"Local:7:I.CH6DATA"
COMMENT,,Local:7:I,"LSL_801$NV800 FLASH VESSEL OIL WEIR BOX LOW LEVEL SWITCH",,"Local:7:I.CH7DATA"
COMMENT,,Local:7:I,"LSHH_100$NT 1 WATER TANK LEVEL SWITCH HIGH HIGH",,"Local:7:I.CH8DATA"
COMMENT,,Local:7:I,"LSLL_100$NT 1 WATER TANK LEVEL SWITCH LOW LOW",,"Local:7:I.CH9DATA"
COMMENT,,Local:7:I,"LSH_201$NV 201 TEST SEPERATOR LEVEL SWITCH HIGH",,"Local:7:I.CH10DATA"
COMMENT,,Local:7:I,"LSL_201$NV 201 TEST SEPERATOR LEVEL SWITCH LOW",,"Local:7:I.CH11DATA"
COMMENT,,Local:7:I,"LSH_301$NV 301 TEST SEPERATOR LEVEL SWITCH HIGH",,"Local:7:I.CH12DATA"
COMMENT,,Local:7:I,"LSL_301$NV 301 TEST SEPERATOR LEVEL SWITCH LOW",,"Local:7:I.CH13DATA"
COMMENT,,Local:7:I,"RACK00_SLOT07_TABLE[14] SPARE ANALOG INPUT",,"Local:7:I.CH14DATA"
COMMENT,,Local:7:I,"RACK00_SLOT07_TABLE[15] SPARE ANALOG INPUT",,"Local:7:I.CH15DATA"
TAG,,Local:8:C,"","AB:1756_IF16_Float_No_Alm:C:0","",""
TAG,,Local:8:I,"","AB:1756_IF16_Float_No_Alm:I:0","",""
TAG,,Local:9:C,"","AB:1756_OF8_Float:C:0","",""
TAG,,Local:9:I,"","AB:1756_OF8_Float:I:0","",""
TAG,,Local:9:O,"","AB:1756_OF8_Float:O:0","",""
COMMENT,,Local:9:O,"RACK00_SLOT09_TABLE[0] SPARE ANALOG OUTPUT",,"Local:9:O.CH0DATA"
COMMENT,,Local:9:O,"RACK00_SLOT09_TABLE[1] SPARE ANALOG OUTPUT",,"Local:9:O.CH1DATA"
COMMENT,,Local:9:O,"RACK00_SLOT09_TABLE[2] SPARE ANALOG OUTPUT",,"Local:9:O.CH2DATA"
COMMENT,,Local:9:O,"PY_101A$NWATER DESANDER FLOW CONTROL VALVE",,"Local:9:O.CH3DATA"
COMMENT,,Local:9:O,"LXY_701$NV700 LP POOL SEPARATOR INTERFACE LVL VALVE",,"Local:9:O.CH4DATA"
COMMENT,,Local:9:O,"LY_701$NV700 LP POOL SEPARATOR OIL LVL CTRL VALVE",,"Local:9:O.CH5DATA"
COMMENT,,Local:9:O,"V 700 LP POOL SEPARATOR GAS PRESSURE CTRL VALVE",,"Local:9:O.CH6DATA"
COMMENT,,Local:9:O,"RACK00_SLOT09_TABLE[7] SPARE ANALOG OUTPUT",,"Local:9:O.CH7DATA"
TAG,,ACC_FT_1701,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,ACC_FT_1701A,"","REAL","","(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,ACC_FT_1701A_OS,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ACC_FT_1701A_SB,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ACC_FT_1701_OS,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ACC_FT_1701_SB,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Adup_Bypass_LSLL801,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Adup_Request,"","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Adup_Request_Err,"","INT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Adup_Temp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ADUP_TEST,"","DINT","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,AFI,"MISC ALL WAY FALSE BITS USED IN PROGRAMMING","BOOL[2016]","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
COMMENT,,AFI,"DEFEATING THE READFLOAT DATA AS IT IS BEING REWORKED",,"AFI[0]"
COMMENT,,AFI,"AFI$'D UNTIL LOGIC / PROGRAMMING DEVELOPED",,"AFI[1]"
COMMENT,,AFI,"Temp defeat of T-1 level switch that has failed",,"AFI[2]"
COMMENT,,AFI,"DEFEAT OF STACK VALVE ALARMS THAT ARE NOT OPERATIONAL  GIVE FALSE ALARM",,"AFI[3]"
COMMENT,,AFI,"DEFEAT OF LIT TO ALLOW BIAS OF VALUE",,"AFI[4]"
COMMENT,,AFI,"DEFEAT OF MESSAGING TO REDUCE TRAFFIC",,"AFI[5]"
COMMENT,,AFI,"DEFEAT OF MESSAGING TO REDUCE TRAFFIC",,"AFI[6]"
COMMENT,,AFI,"DEFEAT OF AC LOW PRESSURE ALARM LATCH",,"AFI[10]"
COMMENT,,AFI,"used to defeat the original v-800 oil level control",,"AFI[12]"
